operativo,id,nhogar,miembro,p2,p3,p3b,p4,e2,e6a,e12a,e13,e16a,e_aesc,e_nivel,retro,fexp
eder2019,271,1,2,1,1963,56,2,2,0,13,1,0,17,7,0,0
eder2019,271,1,3,1,1992,27,3,2,0,7,1,0,12,5,0,0
eder2019,272,1,1,1,1985,34,1,2,0,7,1,0,12,5,0,0
eder2019,272,1,2,2,1978,41,2,2,0,7,1,0,12,5,1,396
eder2019,272,1,3,1,2012,6,3,1,3,0,0,0,0,2,0,0
eder2019,272,1,4,2,2016,2,3,1,19,0,0,0,0,1,0,0
eder2019,273,1,1,1,1951,68,1,2,0,13,1,0,17,7,1,632
eder2019,273,1,2,2,1963,56,2,2,0,7,1,0,12,5,0,0
eder2019,274,1,1,2,1978,41,1,2,0,13,1,0,17,7,1,1409
eder2019,274,1,2,1,1970,48,2,2,0,12,2,2,14,6,0,0
eder2019,274,1,3,2,2010,9,3,1,3,0,0,3,2,2,0,0
eder2019,274,1,4,1,2014,4,3,1,20,0,0,0,0,1,0,0
eder2019,275,1,1,1,1985,34,1,2,0,12,1,0,15,7,0,0
eder2019,275,1,2,2,1980,39,2,2,0,12,1,0,15,7,1,169
eder2019,276,1,1,2,1970,48,1,2,0,3,1,0,7,3,1,116
eder2019,276,1,2,1,1973,45,2,2,0,3,1,0,7,3,0,0
eder2019,276,1,3,1,1987,32,3,2,0,7,2,3,10,4,0,0
eder2019,276,1,4,1,1990,28,3,2,0,7,1,0,12,5,0,0
eder2019,276,1,5,2,2004,15,3,1,7,0,0,2,8,4,0,0
eder2019,276,1,6,1,2010,8,6,1,3,0,0,1,0,2,0,0
eder2019,276,1,7,1,2013,5,6,1,20,0,0,0,0,1,0,0
eder2019,277,1,1,1,1952,66,1,2,0,13,2,1,13,6,1,68
eder2019,277,1,2,2,1952,66,2,2,0,7,1,0,12,5,0,0
eder2019,278,1,1,1,1978,40,1,1,14,0,0,4,18,7,1,194
eder2019,279,1,1,2,1981,38,1,2,0,13,2,1,13,6,1,132
eder2019,279,1,2,1,1977,42,2,2,0,7,2,1,8,4,0,0
eder2019,279,1,3,1,2003,15,3,1,7,0,0,1,7,4,0,0
eder2019,279,1,4,1,2004,14,3,1,7,0,0,1,7,4,0,0
eder2019,280,1,1,2,1968,51,1,2,0,13,1,0,17,7,1,141
eder2019,281,1,1,1,1982,37,1,1,13,0,0,4,15,6,1,1307
eder2019,281,1,2,2,1979,40,2,2,0,13,1,0,17,7,0,0
eder2019,281,1,3,2,2016,2,3,1,19,0,0,0,0,1,0,0
eder2019,281,1,4,2,2018,0,3,1,19,0,0,0,0,1,0,0
eder2019,282,1,1,1,1968,51,1,2,0,13,1,0,17,7,1,979
eder2019,282,1,2,1,1963,56,8,2,0,13,1,0,17,7,0,0
eder2019,283,1,1,1,1951,68,1,2,0,7,1,0,12,5,1,409
eder2019,283,1,2,2,1956,63,2,2,0,7,1,0,12,5,0,0
eder2019,284,1,1,2,1923,95,1,2,0,3,1,0,7,3,0,0
eder2019,284,1,2,2,1969,50,14,2,0,12,2,3,14,6,1,1389
eder2019,284,1,3,2,1996,22,14,1,13,0,0,1,12,6,0,0
eder2019,285,1,1,1,1974,45,1,2,0,13,1,0,17,7,0,0
eder2019,285,1,2,2,1981,38,2,2,0,12,2,2,14,6,1,474
eder2019,285,1,3,1,2013,6,3,1,3,0,0,1,0,2,0,0
eder2019,286,1,1,2,1951,67,1,2,0,13,1,0,17,7,1,226
eder2019,286,1,2,1,1950,69,2,2,0,13,1,0,17,7,0,0
eder2019,287,1,1,1,1950,69,1,2,0,7,1,0,12,5,1,136
eder2019,287,1,2,2,1947,71,2,2,0,7,1,0,12,5,0,0
eder2019,287,1,3,1,1975,44,3,2,0,13,1,0,17,7,0,0
eder2019,288,1,1,2,1971,48,1,2,0,12,1,0,15,7,1,919
eder2019,288,1,2,1,2003,15,3,2,0,7,2,2,9,4,0,0
eder2019,288,1,3,1,2006,13,3,1,7,0,0,7,11,4,0,0
eder2019,289,1,1,1,1950,69,1,2,0,3,1,0,7,3,1,207
eder2019,289,1,2,2,1954,65,2,2,0,3,1,0,7,3,0,0
eder2019,289,1,3,2,1976,43,3,2,0,13,2,2,14,6,0,0
eder2019,289,1,4,2,1986,33,3,2,0,7,1,0,12,5,0,0
eder2019,290,1,1,1,1950,68,1,2,0,7,2,3,10,4,1,405
eder2019,291,1,1,2,1981,37,1,2,0,14,1,0,19,7,1,661
eder2019,291,1,2,1,1980,38,2,2,0,14,1,0,19,7,0,0
eder2019,291,1,3,1,2016,2,3,1,19,0,0,0,0,1,0,0
eder2019,292,1,1,1,1972,46,1,2,0,3,1,0,7,3,1,385
eder2019,292,1,2,2,1975,44,2,2,0,3,1,0,7,3,0,0
eder2019,292,1,3,1,1994,25,3,2,7,7,2,2,9,4,0,0
eder2019,293,1,1,2,1971,47,1,2,0,13,1,0,17,7,1,588
eder2019,293,1,2,2,1999,20,3,1,13,0,0,1,12,6,0,0
eder2019,293,1,3,1,2007,11,3,1,3,0,0,5,4,2,0,0
eder2019,294,1,1,1,1948,70,1,2,0,13,1,0,17,7,1,632
eder2019,295,1,1,2,1981,38,1,2,0,14,1,0,19,7,1,704
eder2019,296,1,1,1,1951,67,1,2,0,13,2,3,15,6,1,283
eder2019,296,1,2,2,1946,73,2,2,0,7,1,0,12,5,0,0
eder2019,296,1,3,2,1982,37,3,2,0,12,1,0,15,7,0,0
eder2019,297,1,1,1,1979,39,1,2,0,13,2,0,12,6,1,653
eder2019,297,1,2,2,1953,65,7,2,0,3,2,6,6,2,0,0
eder2019,297,1,3,1,1995,24,3,1,13,0,0,0,11,6,0,0
eder2019,297,1,4,2,1973,46,2,2,0,7,1,0,12,5,0,0
eder2019,297,1,5,1,2017,1,3,1,19,0,0,0,0,1,0,0
eder2019,298,1,1,2,1970,48,1,2,0,10,1,0,12,5,1,334
eder2019,298,1,2,2,2002,17,3,1,6,0,0,0,99,0,0,0
eder2019,299,1,1,1,1949,70,1,2,0,7,2,3,10,4,1,207
eder2019,300,1,1,1,1972,47,1,2,0,13,1,0,17,7,1,920
eder2019,300,1,2,2,1980,38,2,2,0,13,1,0,17,7,0,0
eder2019,300,1,3,1,2013,5,3,1,20,0,0,0,0,1,0,0
eder2019,301,1,1,1,1978,41,1,1,12,0,0,2,13,6,1,654
eder2019,302,1,1,2,1958,61,1,2,0,13,1,0,17,7,0,0
eder2019,302,1,2,1,1970,49,2,2,0,14,1,0,19,7,1,867
eder2019,303,1,1,1,1978,40,1,2,0,13,2,2,14,6,1,963
eder2019,303,1,2,1,1999,19,3,1,13,0,0,0,11,6,0,0
eder2019,303,1,3,1,2005,13,3,1,7,0,0,0,7,4,0,0
eder2019,304,1,1,2,1979,40,1,2,0,7,2,4,11,4,1,534
eder2019,304,1,2,1,2000,19,3,2,0,7,1,0,12,5,0,0
eder2019,305,1,1,1,1979,40,1,2,0,10,1,0,12,5,1,490
eder2019,305,1,2,2,1980,38,2,2,0,13,1,0,17,7,0,0
eder2019,305,1,3,2,2002,17,3,1,7,0,0,4,10,4,0,0
eder2019,305,1,4,2,2003,15,3,1,7,0,0,3,9,4,0,0
eder2019,306,1,1,2,1970,48,1,2,0,10,1,0,12,5,1,215
eder2019,306,1,2,1,1997,21,3,1,13,0,0,1,12,6,0,0
eder2019,306,1,3,1,1999,20,3,1,7,0,0,4,10,4,0,0
eder2019,307,1,1,2,1982,36,1,2,0,12,2,1,13,6,1,189
eder2019,307,1,2,2,2004,15,3,1,7,0,0,2,8,4,0,0
eder2019,307,1,3,2,1957,61,7,2,0,3,1,0,7,3,0,0
eder2019,308,1,1,2,1980,38,1,1,13,0,0,5,16,6,1,190
eder2019,308,1,2,1,2013,5,3,1,20,0,0,0,0,1,0,0
eder2019,309,1,1,1,1982,36,1,2,0,10,1,0,12,5,1,1926
eder2019,309,1,2,2,1984,34,2,2,0,7,1,0,12,5,0,0
eder2019,309,1,3,1,2014,4,3,1,20,0,0,0,0,1,0,0
eder2019,310,1,1,1,1968,51,1,2,0,13,1,0,17,7,1,231
eder2019,310,1,2,2,1977,42,2,2,0,13,1,0,17,7,0,0
eder2019,310,1,3,2,2016,2,3,1,19,0,0,0,0,1,0,0
eder2019,311,1,1,1,1949,70,1,2,0,7,2,2,9,4,1,106
eder2019,311,1,2,2,1955,64,2,2,0,7,1,0,12,5,0,0
eder2019,312,1,1,1,1951,68,1,2,0,10,2,3,10,4,1,199
eder2019,312,1,2,2,1950,68,2,2,0,7,1,0,12,5,0,0
eder2019,312,1,3,1,1985,34,3,2,0,12,1,0,15,7,0,0
eder2019,313,1,1,1,1952,67,1,2,0,10,1,0,12,5,1,149
eder2019,314,1,1,1,1980,38,1,2,0,13,1,0,17,7,1,464
eder2019,314,1,2,2,1982,36,2,2,0,13,1,0,17,7,0,0
eder2019,314,1,3,2,2015,3,3,1,19,0,0,0,0,1,0,0
eder2019,315,1,1,1,1971,48,1,2,0,7,1,0,12,5,1,386
eder2019,315,1,2,2,1971,48,2,2,0,7,1,0,12,5,0,0
eder2019,315,1,3,2,1993,25,3,2,0,7,1,0,12,5,0,0
eder2019,315,1,4,1,2006,13,3,1,7,0,0,0,7,4,0,0
eder2019,316,1,1,2,1952,66,1,2,0,12,1,0,15,7,1,189
eder2019,316,1,2,1,1979,40,3,2,0,12,1,0,15,7,0,0
eder2019,317,1,1,2,1969,49,1,2,0,10,1,0,12,5,1,278
eder2019,318,1,1,2,1980,39,1,2,0,10,1,0,12,5,1,219
eder2019,318,1,2,1,1999,19,3,2,0,7,1,0,12,5,0,0
eder2019,318,1,3,1,2005,14,3,1,7,0,0,0,7,4,0,0
eder2019,318,1,4,1,2002,16,3,1,6,0,0,99,99,0,0,0
eder2019,319,1,1,2,1971,48,1,2,0,3,1,0,7,3,1,193
eder2019,319,1,2,1,1970,48,2,2,0,7,1,0,12,5,0,0
eder2019,320,1,1,2,1978,40,1,2,0,12,1,0,15,7,1,282
eder2019,321,1,1,1,1971,48,1,2,0,7,1,0,12,5,1,431
eder2019,321,1,2,2,2003,16,3,1,7,0,0,4,10,4,0,0
eder2019,322,1,1,1,1971,47,1,2,0,12,1,0,15,7,1,353
eder2019,322,1,2,2,1972,47,2,2,0,12,1,0,15,7,0,0
eder2019,322,1,3,2,2009,10,3,1,3,0,0,5,4,2,0,0
eder2019,322,1,4,1,2013,6,3,1,5,0,0,1,0,2,0,0
eder2019,323,1,1,2,1968,50,1,2,0,12,1,0,15,7,1,392
eder2019,323,1,2,1,1966,53,2,2,0,7,2,2,9,4,0,0
eder2019,323,1,3,1,1995,23,3,1,12,0,0,3,14,6,0,0
eder2019,323,1,4,2,1999,19,3,1,12,0,0,1,12,6,0,0
eder2019,323,1,5,2,1939,80,7,2,0,3,1,0,7,3,0,0
eder2019,324,1,1,2,1942,76,1,2,0,3,1,0,7,3,0,0
eder2019,324,1,2,2,1949,70,8,2,0,3,2,2,2,2,1,391
eder2019,324,1,3,2,1982,36,10,2,0,7,1,0,12,5,0,0
eder2019,324,1,4,2,1980,38,10,2,0,7,1,0,12,5,0,0
eder2019,325,1,1,1,1963,56,1,2,0,7,2,3,10,4,0,0
eder2019,325,1,2,2,1968,51,2,2,0,12,1,0,15,7,1,391
eder2019,325,1,3,2,1998,21,3,1,13,0,0,2,13,6,0,0
eder2019,325,1,4,1,2000,18,3,1,13,0,0,11,12,6,0,0
eder2019,326,1,1,1,1970,49,1,2,0,3,1,0,7,3,1,770
eder2019,326,1,2,2,1971,47,2,2,0,7,2,2,9,4,0,0
eder2019,326,1,3,2,2002,16,3,1,7,0,0,3,9,4,0,0
eder2019,326,1,4,1,2012,6,3,1,3,0,0,1,0,2,0,0
eder2019,327,1,1,1,1972,46,1,2,0,12,1,0,15,7,0,0
eder2019,327,1,2,2,1981,38,2,2,0,7,1,0,12,5,1,1098
eder2019,327,1,3,1,2013,6,3,1,3,0,0,0,0,2,0,0
eder2019,327,1,4,1,1993,25,4,1,15,0,0,1,0,2,0,0
eder2019,328,1,1,1,1965,53,1,2,0,10,2,2,9,4,0,0
eder2019,328,1,2,2,1969,50,2,2,12,12,2,2,14,6,1,218
eder2019,328,1,3,1,1994,25,3,1,13,0,0,1,12,6,0,0
eder2019,328,1,4,2,1996,23,3,1,13,0,0,1,12,6,0,0
eder2019,328,1,5,1,1999,20,3,1,12,0,0,1,12,6,0,0
eder2019,328,1,6,1,2002,17,3,1,7,0,0,3,9,4,0,0
eder2019,329,1,1,1,1947,72,1,2,0,7,2,2,9,4,0,0
eder2019,329,1,2,2,1952,67,2,2,0,7,2,3,10,4,1,183
eder2019,330,1,1,1,1982,36,1,2,0,7,1,0,12,5,1,205
eder2019,330,1,2,2,1987,32,2,2,0,13,2,2,14,6,0,0
eder2019,330,1,3,2,2015,4,3,1,20,0,0,0,0,1,0,0
eder2019,331,1,1,1,1982,37,1,2,0,7,2,4,11,4,0,0
eder2019,331,1,2,2,1981,37,2,2,0,13,2,11,12,6,1,172
eder2019,331,1,3,1,1999,19,4,2,0,13,2,0,12,6,0,0
eder2019,331,1,4,2,2003,15,4,1,7,0,0,2,8,4,0,0
eder2019,331,1,5,1,2012,6,3,1,3,0,0,0,0,2,0,0
eder2019,332,1,1,1,1954,64,1,2,0,7,1,0,12,5,0,0
eder2019,332,1,2,2,1950,69,2,2,0,7,1,0,12,5,1,137
eder2019,333,1,1,1,1964,55,1,2,0,14,1,0,19,7,0,0
eder2019,333,1,2,2,1970,48,2,2,0,14,1,0,19,7,1,184
eder2019,333,1,3,2,1998,20,3,1,13,0,0,2,13,6,0,0
eder2019,333,1,4,1,2001,17,3,1,7,0,0,4,10,4,0,0
eder2019,333,1,5,2,2005,13,3,1,7,0,0,0,7,4,0,0
eder2019,334,1,1,2,1950,68,1,2,0,12,2,2,14,6,1,823
eder2019,335,1,1,1,1968,50,1,2,0,13,2,4,16,6,0,0
eder2019,335,1,2,2,1971,48,2,2,0,13,2,1,13,6,1,347
eder2019,335,1,3,2,2003,15,3,1,7,0,0,2,8,4,0,0
eder2019,335,1,4,2,2007,11,3,1,3,0,0,5,4,2,0,0
eder2019,336,1,1,1,1970,49,1,2,0,14,1,0,19,7,1,460
eder2019,337,1,1,1,1950,68,1,2,0,7,1,0,12,5,1,141
eder2019,337,1,2,2,1952,66,2,2,0,7,1,0,12,5,0,0
eder2019,338,1,1,1,1969,50,1,2,0,13,1,0,17,7,1,245
eder2019,338,1,2,2,1964,54,2,2,0,13,1,0,17,7,0,0
eder2019,338,1,3,1,2007,12,3,1,3,0,0,6,5,2,0,0
eder2019,339,1,1,2,1969,49,1,2,0,3,1,0,7,3,1,454
eder2019,339,1,2,2,1987,31,3,2,0,7,2,3,10,4,0,0
eder2019,339,1,3,1,1989,29,3,2,0,7,2,1,8,4,0,0
eder2019,339,1,4,2,1988,31,5,2,0,7,2,4,11,4,0,0
eder2019,339,1,5,1,1992,27,3,2,0,10,2,0,7,4,0,0
eder2019,339,1,6,2,1994,25,5,2,0,7,2,0,7,4,0,0
eder2019,339,1,7,1,1996,23,5,2,0,7,1,0,12,5,0,0
eder2019,339,1,8,1,2007,12,6,1,3,0,0,6,5,2,0,0
eder2019,339,1,9,2,2012,7,6,1,3,0,0,1,0,2,0,0
eder2019,339,1,10,2,2016,3,6,1,19,0,0,0,0,1,0,0
eder2019,339,1,11,1,2017,1,6,3,0,0,0,0,0,8,0,0
eder2019,339,1,12,1,2018,1,6,3,0,0,0,0,0,8,0,0
eder2019,339,1,13,1,2009,10,6,1,3,0,0,3,2,2,0,0
eder2019,339,1,14,1,2012,6,6,1,3,0,0,0,0,2,0,0
eder2019,339,1,15,1,2017,1,6,3,0,0,0,0,0,8,0,0
eder2019,340,1,1,2,1950,68,1,2,0,7,1,0,12,5,1,220
eder2019,340,1,2,1,1947,71,2,2,0,7,1,0,12,5,0,0
eder2019,341,1,1,2,1972,46,1,2,0,7,1,0,12,5,1,463
eder2019,342,1,1,1,1974,44,1,2,5,10,1,0,12,5,0,0
eder2019,342,1,2,2,1971,48,2,2,0,12,1,0,15,7,1,1103
eder2019,342,1,3,2,2005,14,4,1,7,0,0,1,7,4,0,0
eder2019,342,1,4,1,2006,12,3,1,7,0,0,6,11,4,0,0
eder2019,343,1,1,1,1981,37,1,2,0,13,2,1,13,6,1,436
eder2019,343,1,2,2,1982,37,2,2,0,7,2,3,10,4,0,0
eder2019,343,1,3,1,2007,11,3,1,3,0,0,6,5,2,0,0
eder2019,343,1,4,2,2017,2,3,3,0,0,0,0,0,8,0,0
eder2019,344,1,1,1,1981,38,1,2,0,13,1,0,17,7,1,539
eder2019,344,1,2,2,1978,41,2,2,0,13,1,0,17,7,0,0
eder2019,344,1,3,2,2010,8,3,1,3,0,0,3,2,2,0,0
eder2019,344,1,4,1,2012,6,3,1,3,0,0,1,0,2,0,0
eder2019,345,1,1,2,1950,68,1,2,0,13,2,3,15,6,1,412
eder2019,346,1,1,1,1972,46,1,2,0,12,1,0,15,7,0,0
eder2019,346,1,2,2,1970,48,2,2,0,13,2,4,16,6,1,652
eder2019,346,1,3,1,2012,6,3,1,3,0,0,0,0,2,0,0
eder2019,347,1,1,2,1948,70,1,2,0,13,2,1,13,6,1,823
eder2019,347,1,2,1,1948,70,14,2,0,7,1,0,12,5,0,0
eder2019,348,1,1,1,1976,43,1,2,0,13,1,0,17,7,0,0
eder2019,348,1,2,2,1979,39,2,2,0,13,1,0,17,7,1,662
eder2019,348,1,3,1,2013,5,3,1,20,0,0,0,0,1,0,0
eder2019,349,1,1,1,1971,47,1,1,13,0,0,4,15,6,0,0
eder2019,349,1,2,2,1978,41,2,2,13,13,1,0,17,7,1,661
eder2019,349,1,3,2,2009,9,3,1,3,0,0,3,2,2,0,0
eder2019,349,1,4,2,2014,4,3,1,20,0,0,0,0,1,0,0
eder2019,350,1,1,1,1983,35,1,2,0,12,1,0,15,7,0,0
eder2019,350,1,2,2,1981,38,2,2,0,12,1,0,15,7,1,661
eder2019,350,1,3,2,2015,4,3,1,20,0,0,0,0,1,0,0
eder2019,351,1,1,2,1969,50,1,2,0,14,1,0,19,7,1,552
eder2019,351,1,2,2,2002,16,3,1,7,0,0,3,9,4,0,0
eder2019,351,1,3,1,1998,20,3,1,13,0,0,2,13,6,0,0
eder2019,352,1,1,2,1951,67,1,2,0,13,1,0,17,7,1,884
eder2019,353,1,1,1,1953,65,1,2,0,13,1,0,17,7,0,0
eder2019,353,1,2,2,1951,67,2,2,0,7,1,0,12,5,0,0
eder2019,353,1,3,1,1979,40,3,2,0,13,2,11,12,6,1,613
eder2019,354,1,1,1,1948,71,1,2,0,13,1,0,17,7,1,164
eder2019,354,1,2,2,1950,68,2,2,0,14,1,0,19,7,0,0
eder2019,355,1,1,2,1978,40,1,1,12,0,0,2,13,6,1,286
eder2019,355,1,2,2,2010,8,3,1,3,0,0,2,1,2,0,0
eder2019,355,1,3,2,1994,25,8,2,0,12,1,0,15,7,0,0
eder2019,355,1,4,1,1995,24,8,2,0,10,1,0,12,5,0,0
eder2019,356,1,1,1,1948,71,1,2,0,14,1,0,19,7,1,165
eder2019,356,1,2,2,1950,68,2,2,0,12,1,0,15,7,0,0
eder2019,357,1,1,2,1949,69,1,2,0,12,2,2,14,6,1,411
eder2019,358,1,1,2,1952,66,1,2,0,13,1,0,17,7,1,442
eder2019,359,1,1,2,1969,50,1,1,12,0,0,3,14,6,1,543
eder2019,359,1,2,1,1933,86,7,2,0,7,1,0,12,5,0,0
eder2019,359,1,3,2,1965,54,8,2,0,13,1,0,17,7,0,0
eder2019,360,1,1,1,1969,49,1,2,0,13,2,0,12,6,1,596
eder2019,360,1,2,2,1972,47,2,2,12,12,1,0,15,7,0,0
eder2019,360,1,3,2,1999,19,3,1,13,0,0,1,12,6,0,0
eder2019,360,1,4,2,2003,16,3,1,7,0,0,3,9,4,0,0
eder2019,361,1,1,1,1948,70,1,2,0,7,1,0,12,5,1,148
eder2019,362,1,1,2,1952,67,1,2,0,13,1,0,17,7,1,245
eder2019,362,1,2,1,1942,77,2,2,0,13,1,0,17,7,0,0
eder2019,363,1,1,2,1979,40,1,2,0,7,1,0,12,5,1,549
eder2019,364,1,1,1,1978,40,1,2,0,13,2,3,15,6,1,614
eder2019,364,1,2,2,1978,40,2,2,0,13,2,3,15,6,0,0
eder2019,364,1,3,2,1998,21,3,1,12,0,0,2,13,6,0,0
eder2019,364,1,4,2,2014,5,3,1,20,0,0,0,0,1,0,0
eder2019,365,1,1,2,1982,37,1,2,0,7,1,0,12,5,1,264
eder2019,365,1,2,1,2007,11,3,1,3,0,0,5,4,2,0,0
eder2019,365,1,3,1,2018,1,3,1,19,0,0,0,0,1,0,0
eder2019,365,1,4,1,1986,32,2,2,0,7,2,7,11,4,0,0
eder2019,366,1,1,2,1972,47,1,2,0,7,1,0,12,5,1,1389
eder2019,367,1,1,1,1948,71,1,2,0,13,1,0,17,7,1,165
eder2019,368,1,1,1,1976,42,1,2,0,12,1,0,15,7,0,0
eder2019,368,1,2,2,1981,37,2,2,0,12,1,0,15,7,1,551
eder2019,368,1,3,1,2008,10,3,1,3,0,0,4,3,2,0,0
eder2019,368,1,4,1,2012,7,3,1,3,0,0,1,0,2,0,0
eder2019,369,1,1,1,1971,48,1,2,0,14,1,0,19,7,0,0
eder2019,369,1,2,1,2001,17,3,1,7,0,0,4,10,4,0,0
eder2019,369,1,3,1,1997,21,3,1,12,0,0,2,13,6,0,0
eder2019,369,1,4,2,1970,49,2,2,0,14,1,0,19,7,1,283
eder2019,370,1,1,2,1979,40,1,2,0,12,1,0,15,7,1,338
eder2019,370,1,2,1,1999,19,3,1,10,0,0,4,10,4,0,0
eder2019,370,1,3,2,2004,14,3,1,7,10,0,1,7,4,0,0
eder2019,370,1,4,1,1975,44,2,2,0,13,1,0,17,7,0,0
eder2019,371,1,1,2,1980,39,1,2,0,10,2,4,11,4,1,272
eder2019,371,1,2,1,1981,37,2,1,12,0,0,0,11,6,0,0
eder2019,371,1,3,2,1945,73,7,2,0,3,1,0,7,3,0,0
eder2019,371,1,4,2,2006,13,3,1,7,0,0,0,7,4,0,0
eder2019,371,1,5,1,2008,11,3,1,3,0,0,4,3,2,0,0
eder2019,371,1,6,1,2012,7,3,1,3,0,0,1,0,2,0,0
eder2019,372,1,1,1,1935,83,1,2,7,7,1,0,12,5,0,0
eder2019,372,1,2,2,1939,80,2,2,0,3,1,0,7,3,0,0
eder2019,372,1,3,2,1970,48,3,2,0,7,1,0,12,5,1,1086
eder2019,373,1,1,2,1972,47,1,2,0,7,1,0,12,5,1,362
eder2019,374,1,1,2,1981,38,1,2,0,13,1,0,17,7,1,367
eder2019,374,1,2,1,1983,35,2,2,13,13,1,0,17,7,0,0
eder2019,374,1,3,1,2017,1,3,1,19,0,0,0,0,1,0,0
eder2019,375,1,1,2,1951,68,1,2,0,12,1,0,15,7,1,471
eder2019,376,1,1,1,1978,41,1,2,0,13,1,0,17,7,1,808
eder2019,377,1,1,1,1952,66,1,2,0,14,1,0,19,7,1,198
eder2019,377,1,2,2,1954,65,2,2,0,13,2,3,15,6,0,0
eder2019,378,1,1,2,1970,49,1,2,0,3,1,0,7,3,1,303
eder2019,378,1,2,1,1993,26,3,2,0,12,1,0,15,7,0,0
eder2019,378,1,3,2,2012,6,3,1,3,0,0,0,0,2,0,0
eder2019,379,1,1,2,1949,69,1,2,0,13,1,0,17,7,1,295
eder2019,380,1,1,1,1982,36,1,2,0,13,1,0,17,7,1,421
eder2019,380,1,2,2,1982,37,2,2,0,13,1,0,17,7,0,0
eder2019,381,1,1,1,1951,68,1,2,0,13,2,5,16,6,1,568
eder2019,381,1,2,2,1955,64,2,2,0,13,2,3,15,6,0,0
eder2019,382,1,1,1,1949,70,1,2,0,13,2,3,15,6,1,205
eder2019,382,1,2,1,1995,23,3,1,12,0,0,1,12,6,0,0
eder2019,382,1,3,1,1999,20,3,1,10,0,0,4,10,4,0,0
eder2019,383,1,1,1,1955,64,1,2,0,7,2,99,99,4,0,0
eder2019,383,1,2,2,1958,61,2,2,0,7,2,2,9,4,0,0
eder2019,383,1,3,1,1982,37,3,2,0,3,1,0,7,3,1,483
eder2019,384,1,1,1,1969,50,1,2,0,14,2,3,18,7,1,490
eder2019,384,1,2,2,1970,48,2,2,0,13,1,0,17,7,0,0
eder2019,384,1,3,2,1996,22,3,2,0,13,2,1,13,6,0,0
eder2019,384,1,4,1,2000,19,3,2,0,13,2,11,12,6,0,0
eder2019,384,1,5,2,2005,13,3,1,7,0,0,1,7,4,0,0
eder2019,385,1,1,1,1972,47,1,2,0,12,1,0,15,7,1,919
eder2019,385,1,2,2,1972,46,2,2,0,12,1,0,15,7,0,0
eder2019,385,1,3,2,2006,13,3,1,7,0,0,1,7,4,0,0
eder2019,386,1,1,1,1968,50,1,2,0,13,2,5,16,6,1,597
eder2019,386,1,2,2,1984,35,2,2,0,12,1,0,15,7,0,0
eder2019,386,1,3,1,2012,7,3,1,3,0,0,1,0,2,0,0
eder2019,386,1,4,1,2019,0,3,3,0,0,0,0,0,8,0,0
eder2019,387,1,1,1,1971,48,1,2,0,7,2,1,8,4,1,723
eder2019,387,1,2,2,1973,46,2,2,0,12,2,2,14,6,0,0
eder2019,387,1,3,2,2009,10,3,1,3,0,0,3,2,2,0,0
eder2019,387,1,4,2,2001,18,4,1,13,13,2,0,11,6,0,0
eder2019,388,1,1,1,1969,50,1,2,0,7,1,0,12,5,1,1120
eder2019,388,1,2,2,1970,49,2,2,0,7,1,0,12,5,0,0
eder2019,388,1,3,1,2004,15,3,1,7,0,0,2,8,4,0,0
eder2019,389,1,1,2,1968,50,1,2,0,7,2,2,9,4,1,302
eder2019,389,1,2,2,2001,18,3,1,13,0,0,0,11,6,0,0
eder2019,389,1,3,1,2009,9,3,1,3,0,0,3,2,2,0,0
eder2019,389,1,4,2,2012,7,3,1,3,0,0,1,0,2,0,0
eder2019,389,1,5,1,1975,43,2,2,0,3,1,0,7,3,0,0
eder2019,390,1,1,1,1980,39,1,2,0,7,1,0,12,5,1,409
eder2019,390,1,2,2,1981,38,2,2,0,12,1,0,15,7,0,0
eder2019,390,1,3,1,2012,6,3,1,3,0,0,0,0,2,0,0
eder2019,390,1,4,1,2017,1,3,1,19,0,0,0,0,1,0,0
eder2019,391,1,1,2,1948,70,1,2,0,14,1,0,19,7,1,294
eder2019,392,1,1,1,1952,66,1,2,13,13,1,0,17,7,1,198
eder2019,393,1,1,2,1980,39,1,2,0,13,1,0,17,7,1,441
eder2019,394,1,1,1,1971,47,1,2,0,12,1,0,15,7,1,306
eder2019,394,1,2,2,2003,15,3,1,7,0,0,2,8,4,0,0
eder2019,394,1,3,1,2005,14,3,1,7,0,0,1,7,4,0,0
eder2019,395,1,1,2,1981,38,1,2,0,14,1,0,19,7,1,1408
eder2019,395,1,2,1,1974,44,2,2,0,13,1,0,17,7,0,0
eder2019,396,1,1,1,1951,67,1,2,0,7,2,3,10,4,1,133
eder2019,396,1,2,2,1965,53,2,2,0,3,2,2,2,2,0,0
eder2019,396,1,3,2,1995,24,3,1,13,0,0,3,14,6,0,0
eder2019,397,1,1,1,1980,39,1,2,0,14,1,0,19,7,1,265
eder2019,398,1,1,2,1969,49,1,2,0,13,1,0,17,7,1,221
eder2019,399,1,1,1,1948,71,1,2,0,7,2,4,11,4,1,133
eder2019,400,1,1,2,1979,40,1,2,0,13,2,3,15,6,1,542
eder2019,401,1,1,1,1951,68,1,2,0,14,2,0,17,7,1,207
eder2019,401,1,2,2,1962,57,2,2,0,13,1,0,17,7,0,0
eder2019,402,1,1,2,1950,69,1,2,0,10,1,0,12,5,1,389
eder2019,402,1,2,2,1970,49,3,2,0,10,1,0,12,5,0,0
eder2019,403,1,1,1,1982,37,1,2,0,13,2,5,16,6,0,0
